Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
436.08,0.11486,0.14852,0.14141,0.18976,0.11547
436.11,0.11977,0.15553,0.15293,0.19229,0.11907
436.13,0.11585,0.13483,0.14645,0.18746,0.11267
436.15,0.12265,0.15382,0.14689,0.19471,0.11564
436.18,0.1184,0.13928,0.14555,0.18584,0.11559
436.2,0.12278,0.15725,0.15077,0.20075,0.1185
436.23,0.11776,0.14732,0.15409,0.19926,0.11188
436.25,0.12886,0.16204,0.1657,0.20847,0.12844
436.27,0.12237,0.14339,0.15712,0.20162,0.12221
436.3,0.12364,0.14749,0.15742,0.20501,0.12148
436.32,0.12205,0.1492,0.15336,0.20645,0.11968
436.35,0.12901,0.15896,0.15884,0.21296,0.12827
436.37,0.12374,0.14065,0.15314,0.20582,0.11817
436.39,0.13,0.15844,0.16122,0.21382,0.12748
436.42,0.12418,0.14852,0.16065,0.20167,0.1249
436.44,0.13268,0.15827,0.16562,0.21658,0.12759
436.47,0.12816,0.14732,0.16346,0.21728,0.1221
436.49,0.1415,0.1889,0.17813,0.23178,0.14477
436.52,0.12994,0.13928,0.16437,0.21371,0.12788
436.54,0.13901,0.16375,0.17326,0.22683,0.13399
436.56,0.13391,0.15246,0.16605,0.22729,0.12905
436.59,0.1389,0.15725,0.17395,0.22706,0.13562
436.61,0.13769,0.16067,0.1768,0.23017,0.13315
436.64,0.14428,0.17863,0.17779,0.23829,0.14112
436.66,0.14298,0.17778,0.18413,0.23322,0.14695
436.69,0.14176,0.16392,0.17982,0.23345,0.13315
436.71,0.15449,0.20908,0.21072,0.25222,0.15329
436.73,0.14845,0.18855,0.18461,0.25228,0.14959
436.76,0.14168,0.14698,0.173,0.24445,0.13719
436.78,0.15153,0.17863,0.18241,0.24825,0.14381
436.81,0.14419,0.16358,0.18301,0.24111,0.14117
436.83,0.15102,0.17897,0.18767,0.25498,0.14639
436.85,0.14652,0.15434,0.18176,0.24214,0.14241
436.88,0.1543,0.17076,0.19134,0.25607,0.1552
436.9,0.14829,0.15348,0.18275,0.2521,0.1428
436.93,0.15508,0.17504,0.18936,0.26235,0.15122
436.95,0.15223,0.16426,0.1878,0.25682,0.14308
436.97,0.15718,0.15981,0.19044,0.26644,0.15296
437,0.15568,0.17008,0.19687,0.2658,0.15139
437.02,0.16059,0.16648,0.19596,0.26782,0.15464
437.05,0.15615,0.16665,0.19199,0.26799,0.15144
437.07,0.16389,0.18565,0.20114,0.28434,0.15408
437.09,0.15945,0.16255,0.1941,0.27651,0.14869
437.12,0.16633,0.16768,0.19782,0.28515,0.15846
437.14,0.1658,0.18051,0.2042,0.28595,0.15391
437.17,0.1693,0.17281,0.20705,0.2852,0.16233
437.19,0.16496,0.17059,0.20066,0.28014,0.15172
437.21,0.17305,0.18411,0.2061,0.29844,0.16665
437.24,0.16698,0.15793,0.20874,0.29217,0.15672
437.26,0.17611,0.18205,0.21193,0.29338,0.16558
437.29,0.17078,0.1711,0.20973,0.29407,0.16912
437.31,0.17688,0.17504,0.21051,0.30765,0.163
437.33,0.17532,0.17435,0.21789,0.30483,0.16946
437.36,0.18239,0.17589,0.21638,0.30662,0.17069
437.38,0.1969,0.23389,0.25466,0.33523,0.19072
437.41,0.18461,0.19488,0.22186,0.31462,0.17709
437.43,0.17838,0.16118,0.21318,0.31404,0.16485
437.45,0.19165,0.20258,0.23554,0.31928,0.18511
437.48,0.18196,0.16477,0.21732,0.31802,0.16553
437.5,0.19016,0.18171,0.22941,0.32757,0.18365
437.52,0.18427,0.15742,0.22112,0.31416,0.1685
437.55,0.19248,0.17863,0.23178,0.33091,0.18135
437.57,0.19039,0.1747,0.22708,0.32182,0.17546
437.6,0.19906,0.18718,0.23532,0.3373,0.18259
437.62,0.19525,0.17008,0.23342,0.34024,0.17754
437.64,0.20222,0.17778,0.23955,0.34743,0.18949
437.67,0.19705,0.16751,0.2323,0.34041,0.18332
437.69,0.20362,0.18496,0.24383,0.34749,0.18792
437.72,0.20103,0.17932,0.23752,0.34162,0.18865
437.74,0.20617,0.19403,0.2459,0.35037,0.18938
437.76,0.20525,0.17589,0.24119,0.35693,0.19471
437.79,0.21125,0.19505,0.24974,0.36332,0.19555
437.81,0.20907,0.18154,0.24883,0.35906,0.19314
437.84,0.21406,0.18496,0.25466,0.36833,0.20481
437.86,0.21097,0.17145,0.24011,0.36718,0.19555
437.88,0.22737,0.2137,0.26825,0.3822,0.21244
437.91,0.21812,0.18565,0.25742,0.3727,0.19819
437.93,0.22214,0.1918,0.26575,0.38128,0.20795
437.96,0.22032,0.18804,0.25634,0.37742,0.20054
437.98,0.22773,0.19882,0.25949,0.38963,0.20481
438,0.22684,0.19796,0.26994,0.39815,0.21233
438.03,0.23246,0.19386,0.27024,0.40137,0.21261
438.05,0.22711,0.18975,0.26929,0.38974,0.20997
438.08,0.26297,0.309,0.3282,0.44357,0.26103
438.1,0.23308,0.18308,0.27551,0.40281,0.2139
438.12,0.24665,0.22431,0.29065,0.42503,0.22798
438.15,0.23757,0.18667,0.28051,0.41283,0.21805
438.17,0.24379,0.19967,0.27581,0.42071,0.2231
438.2,0.24413,0.193,0.2793,0.42066,0.22125
438.22,0.24793,0.20977,0.28919,0.41835,0.23112
438.24,0.24222,0.18034,0.28021,0.42302,0.22248
438.27,0.25389,0.20258,0.29255,0.42797,0.23444
438.29,0.24787,0.19642,0.29126,0.43643,0.23416
438.31,0.25891,0.21097,0.2885,0.44006,0.23752
438.34,0.25619,0.20156,0.29493,0.44478,0.23539
438.36,0.26359,0.21011,0.29596,0.44092,0.24162
438.39,0.26062,0.21131,0.30576,0.44765,0.23578
438.41,0.26625,0.22123,0.30503,0.45427,0.23578
438.44,0.26446,0.19454,0.29976,0.44725,0.24218
438.46,0.27125,0.22893,0.30624,0.46585,0.25009
438.48,0.26772,0.20857,0.3058,0.45675,0.24252
438.51,0.27838,0.22277,0.31789,0.47523,0.2543
438.53,0.2724,0.20481,0.31517,0.45951,0.25161
438.55,0.28221,0.22363,0.31366,0.47373,0.26244
438.58,0.2803,0.20019,0.31966,0.47822,0.26339
438.6,0.2858,0.22345,0.32195,0.4845,0.26788
438.63,0.28416,0.20771,0.31798,0.48726,0.25604
438.65,0.29082,0.21747,0.32423,0.49302,0.26143
438.67,0.29018,0.20395,0.33123,0.49895,0.26754
438.7,0.29998,0.2368,0.32907,0.50591,0.27686
438.72,0.29631,0.21935,0.33304,0.50067,0.26743
438.75,0.30585,0.23611,0.33882,0.51771,0.27265
438.77,0.30082,0.2238,0.33386,0.50712,0.27512
438.79,0.30641,0.22671,0.3415,0.51812,0.27467
438.82,0.30823,0.2202,0.34448,0.52404,0.28393
438.84,0.31478,0.23577,0.34724,0.5336,0.28382
438.86,0.31587,0.23184,0.35643,0.52969,0.28657
438.89,0.32108,0.2315,0.35824,0.53993,0.2869
438.91,0.32152,0.22978,0.35224,0.54373,0.2896
438.94,0.32738,0.24741,0.35285,0.54782,0.29914
438.96,0.32218,0.22517,0.3576,0.53533,0.29695
438.98,0.33295,0.2457,0.36972,0.54534,0.30396
439.01,0.33284,0.22089,0.36321,0.55657,0.3002
439.03,0.33625,0.24398,0.3702,0.55835,0.30626
439.05,0.3369,0.23372,0.37568,0.56296,0.30609
439.08,0.34544,0.26092,0.38047,0.57418,0.31698
439.1,0.34721,0.25134,0.38026,0.57367,0.31199
439.13,0.35224,0.25083,0.385,0.57677,0.31849
439.15,0.34984,0.24501,0.38263,0.57384,0.30727
439.17,0.35786,0.2587,0.38928,0.58961,0.32876
439.2,0.35628,0.23457,0.39122,0.58455,0.31872
439.22,0.36677,0.26742,0.39804,0.60245,0.33437
439.25,0.36051,0.23817,0.39489,0.59871,0.31799
439.27,0.37203,0.26092,0.40024,0.61546,0.33763
439.29,0.36835,0.24381,0.39718,0.61091,0.33258
439.32,0.37754,0.26725,0.40594,0.61414,0.3355
439.34,0.3732,0.26041,0.40926,0.6173,0.33516
439.36,0.38694,0.26126,0.4093,0.62824,0.34044
439.39,0.38002,0.23594,0.40637,0.61298,0.34442
439.41,0.38935,0.26948,0.41401,0.63377,0.35076
439.44,0.39076,0.25391,0.4068,0.63146,0.3484
439.46,0.39484,0.26349,0.41625,0.63279,0.35362
439.48,0.39497,0.26007,0.42264,0.63952,0.36311
439.51,0.40451,0.27683,0.42791,0.65449,0.36125
439.53,0.40252,0.26143,0.42769,0.64205,0.36221
439.55,0.41277,0.29411,0.43442,0.65449,0.37371
439.58,0.40915,0.26742,0.43296,0.66105,0.36541
439.6,0.41978,0.28658,0.43839,0.66358,0.37781
439.63,0.41528,0.27683,0.44327,0.66197,0.37573
439.65,0.4271,0.29377,0.44996,0.67199,0.37668
439.67,0.42314,0.27649,0.44694,0.66888,0.38241
439.7,0.43455,0.30386,0.45924,0.68655,0.38813
439.72,0.42836,0.28128,0.456,0.6846,0.3837
439.74,0.44541,0.29942,0.45898,0.69496,0.38993
439.77,0.4401,0.28693,0.45782,0.69029,0.39335
439.79,0.45417,0.32217,0.48065,0.70071,0.40441
439.81,0.44566,0.28932,0.46464,0.69404,0.40412
439.84,0.45332,0.29685,0.46118,0.70722,0.40255
439.86,0.45487,0.29052,0.47745,0.70745,0.41153
439.89,0.46673,0.32149,0.48479,0.71522,0.42186
439.91,0.46435,0.2936,0.47353,0.7109,0.41742
439.93,0.4752,0.33192,0.49062,0.71885,0.42668
439.96,0.46774,0.31652,0.47715,0.71942,0.43207
439.98,0.48155,0.322,0.49144,0.7337,0.43555
440,0.47561,0.30763,0.48967,0.72311,0.41804
440.03,0.48673,0.3297,0.49783,0.75235,0.43235
440.05,0.48564,0.31156,0.49981,0.73802,0.43807
440.07,0.51039,0.39522,0.53434,0.78113,0.46826
440.1,0.49726,0.31618,0.50016,0.75822,0.43746
440.12,0.50748,0.33363,0.5166,0.7603,0.44352
440.15,0.5084,0.32918,0.51388,0.76421,0.45665
440.17,0.5156,0.34817,0.52152,0.7672,0.46658
440.19,0.5062,0.33158,0.51824,0.76041,0.45272
440.22,0.52324,0.34475,0.52273,0.77325,0.48364
440.24,0.52164,0.32645,0.52333,0.76726,0.45996
440.26,0.52955,0.34817,0.53434,0.77728,0.47606
440.29,0.52875,0.3285,0.52648,0.77993,0.47702
440.31,0.53703,0.35006,0.53969,0.7885,0.48543
440.34,0.53422,0.33466,0.53753,0.79311,0.4842
440.36,0.54432,0.34817,0.54448,0.79806,0.49929
440.38,0.54708,0.33808,0.54258,0.80825,0.4805
440.41,0.55307,0.36562,0.55471,0.82581,0.49705
440.43,0.55647,0.38769,0.56209,0.81452,0.50855
440.45,0.56046,0.35844,0.54815,0.81602,0.49784
440.48,0.56451,0.35793,0.55048,0.80249,0.50053
440.5,0.56837,0.3687,0.56662,0.82235,0.51125
440.52,0.56601,0.36323,0.55691,0.81395,0.50883
440.55,0.58037,0.37777,0.56352,0.844,0.52539
440.57,0.57671,0.3658,0.56969,0.82321,0.51529
440.6,0.5847,0.39574,0.56801,0.8387,0.52415
440.62,0.58452,0.37674,0.57487,0.84204,0.52135
440.64,0.59374,0.3829,0.57698,0.84981,0.54346
440.67,0.59421,0.37555,0.57849,0.83559,0.53919
440.69,0.60077,0.39864,0.58018,0.85344,0.53538
440.71,0.59823,0.37521,0.58177,0.83766,0.5397
440.74,0.64774,0.52593,0.66935,0.90853,0.6044
440.76,0.61201,0.39591,0.59731,0.85833,0.55283
440.78,0.62113,0.40857,0.59779,0.85488,0.55922
440.81,0.61854,0.38701,0.59908,0.84975,0.55777
440.83,0.62917,0.41113,0.60253,0.86858,0.5517
440.86,0.62934,0.39659,0.59714,0.86109,0.5714
440.88,0.66486,0.54441,0.67107,0.92119,0.60945
440.9,0.63407,0.40497,0.61609,0.85821,0.57045
440.93,0.64369,0.42636,0.61492,0.88567,0.57578
440.95,0.64349,0.39899,0.61708,0.87727,0.58195
440.97,0.65874,0.43081,0.62092,0.88642,0.58678
441,0.64844,0.39625,0.61112,0.88147,0.59278
441.02,0.6635,0.4332,0.63404,0.8836,0.58975
441.04,0.6579,0.43064,0.61816,0.8813,0.58863
441.07,0.66312,0.43337,0.63477,0.90035,0.6081
441.09,0.66492,0.44073,0.62385,0.89621,0.60501
441.12,0.67581,0.44877,0.6387,0.88993,0.61539
441.14,0.67556,0.4344,0.64319,0.8996,0.61938
441.16,0.68287,0.44501,0.64457,0.90974,0.61231
441.19,0.67906,0.45014,0.62714,0.8927,0.62499
441.21,0.68943,0.44774,0.64552,0.91135,0.61837
441.23,0.68891,0.4397,0.64285,0.89874,0.61528
441.26,0.69753,0.464,0.65079,0.91417,0.6251
441.28,0.70303,0.45185,0.65018,0.89863,0.63672
441.3,0.70762,0.48042,0.65951,0.91279,0.64115
441.33,0.70406,0.4498,0.66231,0.91175,0.63346
441.35,0.71555,0.47084,0.6646,0.91618,0.65596
441.37,0.71071,0.43714,0.66468,0.91584,0.64659
441.4,0.72651,0.4847,0.66801,0.92787,0.65602
441.42,0.72231,0.46075,0.6769,0.9285,0.65338
441.44,0.73418,0.49188,0.67612,0.91866,0.66169
441.47,0.73646,0.47409,0.67453,0.9342,0.66259
441.49,0.74618,0.49958,0.67871,0.94151,0.67252
441.51,0.73617,0.46212,0.66749,0.92269,0.66141
441.54,0.74641,0.49223,0.67737,0.92793,0.68924
441.56,0.74352,0.4835,0.68044,0.9258,0.68127
441.58,0.75342,0.49685,0.68406,0.93495,0.69036
441.61,0.75207,0.49359,0.68993,0.93789,0.68986
441.63,0.76283,0.48983,0.69511,0.94612,0.68542
441.66,0.76343,0.49941,0.69921,0.93524,0.69945
441.68,0.7702,0.49958,0.70029,0.9433,0.6994
441.7,0.76623,0.49633,0.70996,0.92873,0.70518
441.73,0.7786,0.5172,0.70193,0.96258,0.70546
441.75,0.77362,0.49992,0.70599,0.94099,0.70271
441.77,0.78705,0.5403,0.71065,0.96195,0.72723
441.8,0.78299,0.51686,0.70823,0.95101,0.7127
441.82,0.79461,0.52405,0.70884,0.94002,0.72684
441.84,0.78902,0.52285,0.72105,0.94589,0.72426
441.87,0.80093,0.53106,0.72161,0.95884,0.73278
441.89,0.79941,0.51498,0.71687,0.94963,0.72515
441.91,0.80295,0.53192,0.71894,0.94646,0.72543
441.94,0.80184,0.51601,0.72787,0.93599,0.73666
441.96,0.81649,0.54287,0.73564,0.95366,0.74502
441.98,0.80738,0.5172,0.72925,0.9452,0.73918
442.01,0.81803,0.53038,0.7299,0.95441,0.74625
442.03,0.81624,0.53089,0.72843,0.94796,0.74928
442.06,0.82122,0.53294,0.73249,0.94951,0.74592
442.08,0.82034,0.52063,0.73827,0.93789,0.75495
442.1,0.83877,0.58033,0.7526,0.96713,0.76101
442.13,0.82234,0.54697,0.73331,0.94882,0.75905
442.15,0.83733,0.58991,0.75744,0.97243,0.77594
442.17,0.82984,0.54783,0.73685,0.96241,0.75776
442.19,0.84359,0.57896,0.73965,0.95947,0.77594
442.22,0.83584,0.56648,0.74466,0.95556,0.76595
442.24,0.852,0.58256,0.75351,0.95711,0.78733
442.27,0.84428,0.55484,0.75122,0.95314,0.78385
442.29,0.85461,0.57178,0.75865,0.96034,0.78744
442.31,0.84413,0.561,0.7444,0.94088,0.77745
442.34,0.85864,0.56665,0.75856,0.94744,0.78357
442.36,0.85169,0.56853,0.74816,0.95815,0.77622
442.38,0.86108,0.57281,0.75977,0.95636,0.79187
442.41,0.85153,0.5776,0.75545,0.94226,0.79636
442.43,0.86379,0.58718,0.75489,0.96592,0.80315
442.45,0.85888,0.56408,0.75765,0.94353,0.79058
442.48,0.87508,0.59778,0.7788,0.97306,0.80781
442.5,0.86489,0.57606,0.75584,0.94497,0.80214
442.52,0.8785,0.59624,0.763,0.94255,0.8146
442.55,0.86971,0.57127,0.76309,0.93904,0.81286
442.57,0.88084,0.59214,0.77302,0.95124,0.80859
442.59,0.87278,0.55672,0.76512,0.94076,0.81157
442.62,0.87994,0.60326,0.77108,0.94928,0.81415
442.64,0.87869,0.59111,0.75998,0.94646,0.80983
442.66,0.88649,0.606,0.77142,0.94531,0.83093
442.69,0.88386,0.58564,0.7719,0.94451,0.82554
442.71,0.89043,0.61113,0.77354,0.96206,0.83278
442.73,0.8829,0.59436,0.76814,0.92833,0.82307
442.76,0.88973,0.62105,0.7741,0.93863,0.83637
442.78,0.88486,0.6101,0.77522,0.92217,0.82481
442.8,0.89722,0.62618,0.77142,0.93858,0.83098
442.83,0.89225,0.6178,0.79244,0.93829,0.82745
442.85,0.896,0.63884,0.77617,0.94445,0.82302
442.87,0.88982,0.59949,0.76784,0.92839,0.81982
442.9,0.90741,0.67648,0.79818,0.93489,0.84468
442.92,0.89229,0.60309,0.77039,0.92586,0.82408
442.94,0.90151,0.62858,0.78161,0.93386,0.84608
442.97,0.8973,0.6385,0.78156,0.9304,0.83671
442.99,0.9024,0.63354,0.78717,0.93178,0.84518
443.01,0.89519,0.58752,0.78463,0.91952,0.83609
443.04,0.90547,0.64073,0.79179,0.9258,0.85214
443.06,0.90139,0.63371,0.78592,0.91152,0.84776
443.08,0.90975,0.64175,0.79499,0.91866,0.85466
443.11,0.90347,0.63542,0.77863,0.91359,0.84799
443.13,0.90918,0.63508,0.77708,0.9102,0.85298
443.15,0.9028,0.62191,0.78756,0.9015,0.8417
443.18,0.91116,0.67084,0.80258,0.92465,0.86735
443.2,0.90108,0.62413,0.77345,0.89713,0.84928
443.22,0.90877,0.65185,0.78756,0.90818,0.85893
443.25,0.90862,0.63183,0.79145,0.91037,0.84698
443.27,0.9149,0.66314,0.79909,0.90329,0.85175
443.29,0.91403,0.6616,0.8034,0.90093,0.86258
443.32,0.91982,0.66502,0.80405,0.89661,0.86409
443.34,0.90476,0.61592,0.78338,0.87888,0.85074
443.36,0.92252,0.68315,0.79861,0.91002,0.87571
443.39,0.90479,0.63251,0.78873,0.87353,0.85433
443.41,0.9156,0.6734,0.79589,0.90116,0.86308
443.43,0.90801,0.64637,0.78584,0.89022,0.85601
443.46,0.91811,0.65065,0.78735,0.88078,0.86404
443.48,0.91225,0.65339,0.79399,0.88855,0.86751
443.5,0.9164,0.66023,0.79201,0.87479,0.86965
443.53,0.90183,0.64483,0.79326,0.87652,0.85539
443.55,0.90959,0.64124,0.79037,0.86403,0.85242
443.57,0.90609,0.64842,0.78165,0.8684,0.85068
443.6,0.91534,0.6734,0.78541,0.88021,0.87094
443.62,0.90652,0.64363,0.77587,0.86403,0.85786
443.64,0.91776,0.69479,0.80332,0.87733,0.86881
443.67,1,1,1,1,1
443.69,0.9116,0.65801,0.77923,0.87048,0.8596
443.71,0.90666,0.64209,0.78402,0.84797,0.85809
443.74,0.91178,0.66245,0.78644,0.86219,0.86443
443.76,0.89841,0.65168,0.77686,0.83548,0.84333
443.78,0.90832,0.66126,0.78705,0.85326,0.84989
443.81,0.90222,0.62824,0.7807,0.84181,0.84692
443.83,0.91231,0.66844,0.78713,0.849,0.85803
443.85,0.9316,0.74338,0.84324,0.88567,0.88816
443.88,0.90592,0.66228,0.78243,0.83812,0.85764
443.9,0.90104,0.63149,0.7668,0.83381,0.84821
443.92,0.90742,0.66947,0.77686,0.83473,0.85663
443.94,0.89662,0.6539,0.77228,0.82558,0.84254
443.97,0.90256,0.6527,0.77436,0.84757,0.84715
443.99,0.89308,0.6628,0.78161,0.81792,0.84187
444.01,0.90194,0.65219,0.7826,0.83548,0.86028
444.04,0.88857,0.62943,0.77,0.81602,0.85517
444.06,0.89837,0.65116,0.77228,0.81717,0.86084
444.08,0.88944,0.64535,0.77367,0.81101,0.85382
444.11,0.89311,0.64055,0.78463,0.80439,0.85556
444.13,0.88815,0.64381,0.77712,0.80854,0.85657
444.15,0.89924,0.67443,0.78204,0.81193,0.85567
444.18,0.87973,0.64877,0.77021,0.79397,0.8389
444.2,0.88694,0.65441,0.76995,0.81291,0.83502
444.22,0.88022,0.64141,0.76309,0.7946,0.8256
444.25,0.87954,0.67819,0.76624,0.79414,0.8472
444.27,0.87642,0.65801,0.75239,0.79104,0.83138
444.29,0.88638,0.67289,0.76305,0.78643,0.84013
444.31,0.87721,0.66878,0.78001,0.78816,0.84047
444.34,0.87888,0.6486,0.76685,0.78315,0.82891
444.36,0.87392,0.64894,0.75407,0.78649,0.83003
444.38,0.8741,0.6628,0.76365,0.78367,0.82997
444.41,0.86784,0.64209,0.75524,0.77469,0.83031
444.43,0.86438,0.65099,0.7463,0.7721,0.82464
444.45,0.8567,0.63919,0.7548,0.76398,0.81595
444.48,0.86662,0.6592,0.77112,0.77567,0.83963
444.5,0.861,0.66006,0.76167,0.76479,0.82616
444.52,0.86048,0.65065,0.75325,0.77538,0.82072
444.55,0.84818,0.63936,0.75291,0.75557,0.82481
444.57,0.85795,0.63525,0.75813,0.75886,0.81813
444.59,0.8419,0.63046,0.73875,0.74769,0.81011
444.62,0.85385,0.64569,0.74367,0.74717,0.80966
444.64,0.84512,0.64192,0.7381,0.73888,0.81982
444.66,0.84806,0.64381,0.74924,0.7459,0.81179
444.69,0.83755,0.62772,0.73871,0.74562,0.80147
444.71,0.84511,0.66091,0.74199,0.74268,0.81219
444.73,0.83774,0.62037,0.74177,0.73376,0.80568
444.75,0.84542,0.64688,0.73862,0.73583,0.80186
444.78,0.82941,0.63884,0.72243,0.72771,0.78598
444.8,0.84216,0.67563,0.74626,0.73266,0.81561
444.82,0.82179,0.62824,0.73236,0.71528,0.7875
444.85,0.82935,0.63713,0.72312,0.70739,0.79311
444.87,0.81718,0.62156,0.71652,0.69692,0.79019
444.89,0.83238,0.64911,0.74082,0.72092,0.79765
444.92,0.81926,0.63149,0.73132,0.71637,0.78015
444.94,0.82135,0.64209,0.7312,0.71378,0.79468
444.96,0.81018,0.62875,0.71838,0.69582,0.77122
444.99,0.8118,0.6202,0.71479,0.69208,0.77998
445.01,0.80101,0.60463,0.71721,0.69127,0.77465
445.03,0.80529,0.64158,0.7141,0.69467,0.79215
445.06,0.79609,0.61404,0.70987,0.68126,0.76887
445.08,0.80078,0.61831,0.70314,0.68149,0.77218
445.1,0.79606,0.61849,0.6996,0.68183,0.7715
445.13,0.80241,0.63474,0.71315,0.66819,0.77279
445.15,0.79293,0.60702,0.70513,0.66502,0.75978
445.17,0.79443,0.62054,0.71087,0.68391,0.75955
445.19,0.78475,0.61147,0.69472,0.66422,0.75282
445.22,0.7891,0.62584,0.7116,0.6675,0.76303
445.24,0.77819,0.61523,0.69317,0.65961,0.75433
445.26,0.7791,0.60993,0.69641,0.65368,0.75635
445.29,0.77884,0.61523,0.70422,0.65978,0.74625
445.31,0.77504,0.62037,0.68959,0.65973,0.73795
445.33,0.76664,0.58855,0.6816,0.6382,0.73722
445.36,0.76718,0.59111,0.6889,0.64177,0.74401
445.38,0.75516,0.5894,0.67806,0.64039,0.73458
445.4,0.76407,0.60275,0.68821,0.63618,0.74468
445.42,0.75814,0.59642,0.6895,0.64321,0.73436
445.45,0.7579,0.58666,0.68372,0.64545,0.72577
445.47,0.75036,0.59744,0.67008,0.62478,0.71337
445.49,0.75204,0.59453,0.67936,0.63158,0.72257
445.52,0.74228,0.56562,0.6649,0.62599,0.72661
445.54,0.74975,0.6036,0.67453,0.61742,0.73525
445.56,0.73481,0.58187,0.67034,0.61742,0.70882
445.58,0.74044,0.58666,0.66982,0.6272,0.71814
445.61,0.72988,0.57965,0.65696,0.60366,0.7049
445.63,0.73525,0.59573,0.663,0.60884,0.71197
445.65,0.72316,0.56511,0.66343,0.60602,0.70338
445.68,0.73282,0.59761,0.66529,0.60521,0.71146
445.7,0.72436,0.5675,0.65217,0.59848,0.69345
445.72,0.72372,0.57537,0.66361,0.60642,0.69132
445.75,0.7104,0.5533,0.63547,0.5922,0.6889
445.77,0.71425,0.57452,0.6501,0.60216,0.69407
445.79,0.70462,0.56853,0.63715,0.58737,0.67622
445.81,0.70515,0.57127,0.63775,0.57931,0.67684
445.84,0.70265,0.58239,0.6501,0.57752,0.67936
445.86,0.7068,0.58204,0.63827,0.57614,0.67617
445.88,0.69754,0.56699,0.64216,0.57804,0.68649
445.91,0.70227,0.58341,0.64846,0.58213,0.687
445.93,0.68935,0.54749,0.63149,0.55887,0.65978
445.95,0.68693,0.57229,0.63111,0.56975,0.66298
445.98,0.67802,0.54783,0.62036,0.55582,0.66281
446,0.68539,0.57554,0.63249,0.56135,0.65316
446.02,0.67905,0.56494,0.63262,0.56342,0.66197
446.05,0.68203,0.55655,0.62342,0.55525,0.65361
446.07,0.66445,0.55074,0.60935,0.54362,0.65198
446.09,0.67068,0.54646,0.61544,0.54667,0.64469
446.11,0.66024,0.53944,0.60133,0.54839,0.643
446.14,0.66926,0.54441,0.60957,0.55956,0.64699
446.16,0.66497,0.548,0.62381,0.54626,0.64233
446.18,0.65972,0.54201,0.60366,0.55001,0.63784
446.21,0.65012,0.54098,0.59865,0.52784,0.63318
446.23,0.65727,0.54081,0.60068,0.53838,0.63571
446.25,0.64293,0.53209,0.58579,0.52358,0.62757
446.27,0.65099,0.55467,0.60137,0.53452,0.63436
446.3,0.64029,0.51686,0.58544,0.51236,0.61483
446.32,0.64363,0.52832,0.58777,0.52048,0.61798
446.34,0.63496,0.51652,0.5822,0.50988,0.61365
446.37,0.6382,0.52559,0.58799,0.51846,0.61472
446.39,0.62898,0.50711,0.58488,0.51184,0.59716
446.41,0.63131,0.53089,0.58264,0.50136,0.60614
446.44,0.61595,0.52268,0.57258,0.5009,0.59761
446.46,0.62638,0.51772,0.57772,0.50965,0.59407
446.48,0.62528,0.54766,0.592,0.51823,0.6081
446.5,0.6188,0.5285,0.57111,0.50557,0.60647
446.53,0.60652,0.50745,0.56464,0.49733,0.60041
446.55,0.61091,0.52251,0.57301,0.48812,0.59065
446.57,0.59872,0.49377,0.5589,0.48064,0.57712
446.6,0.6063,0.51002,0.56554,0.48461,0.58773
446.62,0.60472,0.50523,0.56511,0.48139,0.58992
446.64,0.60325,0.53859,0.55627,0.48991,0.58779
446.66,0.58866,0.47905,0.54586,0.47851,0.57146
446.69,0.59169,0.50369,0.55519,0.47834,0.57336
446.71,0.58403,0.4888,0.54314,0.47506,0.57639
446.73,0.58613,0.51926,0.54129,0.47298,0.56607
446.75,0.58044,0.48025,0.53896,0.45825,0.56231
446.78,0.58534,0.50933,0.54496,0.4712,0.55995
446.8,0.5741,0.50112,0.53468,0.46406,0.5572
446.82,0.57585,0.5001,0.54155,0.46187,0.55524
446.85,0.56833,0.47084,0.54163,0.45853,0.55793
446.87,0.57065,0.49205,0.54444,0.45681,0.5654
446.89,0.56207,0.48265,0.52916,0.45381,0.54099
446.92,0.56942,0.48607,0.53067,0.4583,0.54183
446.94,0.55621,0.46776,0.52381,0.44846,0.54559
446.96,0.56719,0.50146,0.53809,0.46141,0.55098
446.98,0.552,0.45904,0.52096,0.44339,0.53919
447.01,0.55358,0.47751,0.52359,0.44316,0.5425
447.03,0.54635,0.4498,0.51578,0.4476,0.53223
447.05,0.54959,0.49034,0.51729,0.44397,0.53874
447.07,0.53813,0.46708,0.50585,0.42889,0.52673
447.1,0.54197,0.47187,0.52225,0.42992,0.51467
447.12,0.53091,0.44792,0.5119,0.4221,0.51809
447.14,0.53932,0.46588,0.50948,0.43672,0.53173
447.17,0.52988,0.46126,0.49312,0.42158,0.514
447.19,0.53275,0.47289,0.50477,0.43142,0.52034
447.21,0.52636,0.44347,0.50124,0.43102,0.50373
447.24,0.52744,0.46708,0.50063,0.4263,0.51545
447.26,0.51837,0.45271,0.50089,0.40851,0.50709
